time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O
11:33,Monday,132,142,237,297,367,122
11:34,Monday,131,141,236,296,366,121
11:35,Monday,130,140,235,295,365,120
11:36,Monday,129,139,234,294,364,119
11:37,Monday,128,138,233,293,363,118
11:38,Monday,127,137,232,292,362,117
11:39,Monday,126,136,231,291,361,116
11:40,Monday,125,135,230,290,360,115
11:41,Monday,124,134,229,289,359,114
11:42,Monday,123,133,228,288,358,113
11:43,Monday,122,132,227,287,357,112
11:44,Monday,121,131,226,286,356,111
11:45,Monday,120,130,225,285,355,110
11:46,Monday,119,129,224,284,354,109
11:47,Monday,118,128,223,283,353,108
11:48,Monday,117,127,222,282,352,107
11:49,Monday,116,126,221,281,351,106
11:50,Monday,115,125,220,280,350,105
11:51,Monday,114,124,219,279,349,104
11:52,Monday,113,123,218,278,348,103
11:53,Monday,112,122,217,277,347,102
11:54,Monday,111,121,216,276,346,101
11:55,Monday,110,120,215,275,345,100
11:56,Monday,109,119,214,274,344,99
11:57,Monday,108,118,213,273,343,98
11:58,Monday,107,117,212,272,342,97
11:59,Monday,106,116,211,271,341,96
12:00,Monday,105,115,210,270,340,95
12:01,Monday,106,116,211,271,341,96
12:02,Monday,107,117,212,272,342,97
12:03,Monday,108,118,213,273,343,98
12:04,Monday,109,119,214,274,344,99
12:05,Monday,110,120,215,275,345,100
12:06,Monday,111,121,216,276,346,101
12:07,Monday,112,122,217,277,347,102
12:08,Monday,113,123,218,278,348,103
12:09,Monday,114,124,219,279,349,104
12:10,Monday,115,125,220,280,350,105
12:11,Monday,116,126,221,281,351,106
12:12,Monday,117,127,222,282,352,107
12:13,Monday,118,128,223,283,353,108
12:14,Monday,119,129,224,284,354,109
12:15,Monday,120,130,225,285,355,110
12:16,Monday,121,131,226,286,356,111
12:17,Monday,122,132,227,287,357,112
12:18,Monday,123,133,228,288,358,113
12:19,Monday,124,134,229,289,359,114
12:20,Monday,125,135,230,290,360,115
12:21,Monday,126,136,231,291,361,116
12:22,Monday,127,137,232,292,362,117
12:23,Monday,128,138,233,293,363,118
12:24,Monday,129,139,234,294,364,119
12:25,Monday,130,140,235,295,365,120
12:26,Monday,129,139,234,294,364,119
12:27,Monday,128,138,233,293,363,118
12:28,Monday,127,137,232,292,362,117
12:29,Monday,126,136,231,291,361,116
12:30,Monday,125,135,230,290,360,115
12:31,Monday,124,134,229,289,359,114
12:32,Monday,123,133,228,288,358,113
12:33,Monday,122,132,227,287,357,112
12:34,Monday,121,131,226,286,356,111
12:35,Monday,120,130,225,285,355,110
12:36,Monday,119,129,224,284,354,109
12:37,Monday,118,128,223,283,353,108
12:38,Monday,117,127,222,282,352,107
12:39,Monday,116,126,221,281,351,106
12:40,Monday,115,125,220,280,350,105
12:41,Monday,114,124,219,279,349,104
12:42,Monday,113,123,218,278,348,103
12:43,Monday,112,122,217,277,347,102
12:44,Monday,111,121,216,276,346,101
12:45,Monday,110,120,215,275,345,100
12:46,Monday,109,119,214,274,344,99
12:47,Monday,108,118,213,273,343,98
12:48,Monday,107,117,212,272,342,97
12:49,Monday,106,116,211,271,341,96
12:50,Monday,105,115,210,270,340,95
12:51,Monday,104,114,209,269,339,94
12:52,Monday,103,113,208,268,338,93
12:53,Monday,102,112,207,267,337,92
12:54,Monday,101,111,206,266,336,91
12:55,Monday,100,110,205,265,335,90
12:56,Monday,99,109,204,264,334,89
12:57,Monday,98,108,203,263,333,88
12:58,Monday,97,107,202,262,332,87
12:59,Monday,96,106,201,261,331,86
13:00,Monday,95,105,200,260,330,85
13:01,Monday,96,106,201,261,331,86
13:02,Monday,97,107,202,262,332,87
13:03,Monday,98,108,203,263,333,88
13:04,Monday,99,109,204,264,334,89
13:05,Monday,100,110,205,265,335,90
13:06,Monday,101,111,206,266,336,91
13:07,Monday,102,112,207,267,337,92
13:08,Monday,103,113,208,268,338,93
13:09,Monday,104,114,209,269,339,94
13:10,Monday,105,115,210,270,340,95
13:11,Monday,106,116,211,271,341,96
13:12,Monday,107,117,212,272,342,97
13:13,Monday,108,118,213,273,343,98
13:14,Monday,109,119,214,274,344,99
13:15,Monday,110,120,215,275,345,100
13:16,Monday,111,121,216,276,346,101
13:17,Monday,112,122,217,277,347,102
13:18,Monday,113,123,218,278,348,103
13:19,Monday,114,124,219,279,349,104
13:20,Monday,115,125,220,280,350,105
13:21,Monday,116,126,221,281,351,106
13:22,Monday,117,127,222,282,352,107
13:23,Monday,118,128,223,283,353,108
13:24,Monday,119,129,224,284,354,109
13:25,Monday,120,130,225,285,355,110
13:26,Monday,121,131,226,286,356,111
13:27,Monday,122,132,227,287,357,112
13:28,Monday,123,133,228,288,358,113
13:29,Monday,124,134,229,289,359,114
13:30,Monday,125,135,230,290,360,115
13:31,Monday,124,134,229,289,359,114
13:32,Monday,123,133,228,288,358,113
13:33,Monday,122,132,227,287,357,112
13:34,Monday,121,131,226,286,356,111
13:35,Monday,120,130,225,285,355,110
13:36,Monday,119,129,224,284,354,109
13:37,Monday,118,128,223,283,353,108
13:38,Monday,117,127,222,282,352,107
13:39,Monday,116,126,221,281,351,106
13:40,Monday,115,125,220,280,350,105
13:41,Monday,114,124,219,279,349,104
13:42,Monday,113,123,218,278,348,103
13:43,Monday,112,122,217,277,347,102
13:44,Monday,111,121,216,276,346,101
13:45,Monday,110,120,215,275,345,100
13:46,Monday,109,119,214,274,344,99
13:47,Monday,108,118,213,273,343,98
13:48,Monday,107,117,212,272,342,97
13:49,Monday,106,116,211,271,341,96
13:50,Monday,105,115,210,270,340,95
13:51,Monday,104,114,209,269,339,94
13:52,Monday,103,113,208,268,338,93
13:53,Monday,102,112,207,267,337,92
13:54,Monday,101,111,206,266,336,91
13:55,Monday,100,110,205,265,335,90
13:56,Monday,99,109,204,264,334,89
13:57,Monday,98,108,203,263,333,88
13:58,Monday,97,107,202,262,332,87
13:59,Monday,96,106,201,261,331,86
14:00,Monday,95,105,200,260,330,85
14:01,Monday,96,106,201,261,331,86
14:02,Monday,97,107,202,262,332,87
14:03,Monday,98,108,203,263,333,88
14:04,Monday,99,109,204,264,334,89
14:05,Monday,100,110,205,265,335,90
14:06,Monday,101,111,206,266,336,91
14:07,Monday,102,112,207,267,337,92
14:08,Monday,103,113,208,268,338,93
14:09,Monday,104,114,209,269,339,94
14:10,Monday,105,115,210,270,340,95
14:11,Monday,106,116,211,271,341,96
14:12,Monday,107,117,212,272,342,97
14:13,Monday,108,118,213,273,343,98
14:14,Monday,109,119,214,274,344,99
14:15,Monday,110,120,215,275,345,100
14:16,Monday,111,121,216,276,346,101
14:17,Monday,112,122,217,277,347,102
14:18,Monday,113,123,218,278,348,103
14:19,Monday,114,124,219,279,349,104
14:20,Monday,115,125,220,280,350,105
14:21,Monday,116,126,221,281,351,106
14:22,Monday,117,127,222,282,352,107
14:23,Monday,118,128,223,283,353,108
14:24,Monday,119,129,224,284,354,109
14:25,Monday,120,130,225,285,355,110
14:26,Monday,121,131,226,286,356,111
14:27,Monday,122,132,227,287,357,112
14:28,Monday,123,133,228,288,358,113
14:29,Monday,124,134,229,289,359,114
14:30,Monday,125,135,230,290,360,115
14:31,Monday,126,136,231,291,361,116
14:32,Monday,127,137,232,292,362,117
14:33,Monday,128,138,233,293,363,118
14:34,Monday,129,139,234,294,364,119
14:35,Monday,130,140,235,295,365,120
14:36,Monday,129,139,234,294,364,119
14:37,Monday,128,138,233,293,363,118
14:38,Monday,127,137,232,292,362,117
14:39,Monday,126,136,231,291,361,116
14:40,Monday,125,135,230,290,360,115
14:41,Monday,124,134,229,289,359,114
14:42,Monday,123,133,228,288,358,113
14:43,Monday,122,132,227,287,357,112
14:44,Monday,121,131,226,286,356,111
14:45,Monday,120,130,225,285,355,110
14:46,Monday,119,129,224,284,354,109
14:47,Monday,118,128,223,283,353,108
14:48,Monday,117,127,222,282,352,107
14:49,Monday,116,126,221,281,351,106
14:50,Monday,115,125,220,280,350,105
14:51,Monday,114,124,219,279,349,104
14:52,Monday,113,123,218,278,348,103
14:53,Monday,112,122,217,277,347,102
14:54,Monday,111,121,216,276,346,101
14:55,Monday,110,120,215,275,345,100
14:56,Monday,109,119,214,274,344,99
14:57,Monday,108,118,213,273,343,98
14:58,Monday,107,117,212,272,342,97
14:59,Monday,106,116,211,271,341,96
15:00,Monday,105,115,210,270,340,95
15:01,Monday,104,114,209,269,339,94
15:02,Monday,103,113,208,268,338,93
15:03,Monday,102,112,207,267,337,92
15:04,Monday,101,111,206,266,336,91
15:05,Monday,100,110,205,265,335,90
15:06,Monday,99,109,204,264,334,89
15:07,Monday,98,108,203,263,333,88
15:08,Monday,97,107,202,262,332,87
15:09,Monday,96,106,201,261,331,86
15:10,Monday,95,105,200,260,330,85
15:11,Monday,94,104,199,259,329,84
15:12,Monday,93,103,198,258,328,83
15:13,Monday,92,102,197,257,327,82
15:14,Monday,91,101,196,256,326,81
15:15,Monday,90,100,195,255,325,80
15:16,Monday,91,101,196,256,326,81
15:17,Monday,92,102,197,257,327,82
15:18,Monday,93,103,198,258,328,83
15:19,Monday,94,104,199,259,329,84
15:20,Monday,95,105,200,260,330,85
15:21,Monday,96,106,201,261,331,86
15:22,Monday,97,107,202,262,332,87
15:23,Monday,98,108,203,263,333,88
15:24,Monday,99,109,204,264,334,89
15:25,Monday,100,110,205,265,335,90
15:26,Monday,101,111,206,266,336,91
15:27,Monday,102,112,207,267,337,92
15:28,Monday,103,113,208,268,338,93
15:29,Monday,104,114,209,269,339,94
15:30,Monday,105,115,210,270,340,95
15:31,Monday,106,116,211,271,341,96
15:32,Monday,107,117,212,272,342,97
15:33,Monday,108,118,213,273,343,98
15:34,Monday,109,119,214,274,344,99
15:35,Monday,110,120,215,275,345,100
15:36,Monday,111,121,216,276,346,101
15:37,Monday,112,122,217,277,347,102
15:38,Monday,113,123,218,278,348,103
15:39,Monday,114,124,219,279,349,104
15:40,Monday,115,125,220,280,350,105
15:41,Monday,116,126,221,281,351,106
15:42,Monday,117,127,222,282,352,107
15:43,Monday,118,128,223,283,353,108
15:44,Monday,119,129,224,284,354,109
15:45,Monday,120,130,225,285,355,110
15:46,Monday,119,129,224,284,354,109
15:47,Monday,118,128,223,283,353,108
15:48,Monday,117,127,222,282,352,107
15:49,Monday,116,126,221,281,351,106
15:50,Monday,115,125,220,280,350,105
15:51,Monday,114,124,219,279,349,104
15:52,Monday,113,123,218,278,348,103
15:53,Monday,112,122,217,277,347,102
15:54,Monday,111,121,216,276,346,101
15:55,Monday,110,120,215,275,345,100
15:56,Monday,109,119,214,274,344,99
15:57,Monday,108,118,213,273,343,98
15:58,Monday,107,117,212,272,342,97
15:59,Monday,106,116,211,271,341,96
16:00,Monday,105,115,210,270,340,95
16:01,Monday,104,114,209,269,339,94
16:02,Monday,103,113,208,268,338,93
16:03,Monday,102,112,207,267,337,92
16:04,Monday,101,111,206,266,336,91
16:05,Monday,100,110,205,265,335,90
16:06,Monday,99,109,204,264,334,89
16:07,Monday,98,108,203,263,333,88
16:08,Monday,97,107,202,262,332,87
16:09,Monday,96,106,201,261,331,86
16:10,Monday,95,105,200,260,330,85
16:11,Monday,94,104,199,259,329,84
16:12,Monday,93,103,198,258,328,83
16:13,Monday,92,102,197,257,327,82
16:14,Monday,91,101,196,256,326,81
16:15,Monday,90,100,195,255,325,80
16:16,Monday,89,99,194,254,324,79
16:17,Monday,88,98,193,253,323,78
16:18,Monday,87,97,192,252,322,77
16:19,Monday,86,96,191,251,321,76
16:20,Monday,85,95,190,250,320,75
16:21,Monday,86,96,191,251,321,76
16:22,Monday,87,97,192,252,322,77
16:23,Monday,88,98,193,253,323,78
16:24,Monday,89,99,194,254,324,79
16:25,Monday,90,100,195,255,325,80
16:26,Monday,91,101,196,256,326,81
16:27,Monday,92,102,197,257,327,82
16:28,Monday,93,103,198,258,328,83
16:29,Monday,94,104,199,259,329,84
16:30,Monday,95,105,200,260,330,85
16:31,Monday,96,106,201,261,331,86
16:32,Monday,97,107,202,262,332,87
16:33,Monday,98,108,203,263,333,88
16:34,Monday,99,109,204,264,334,89
16:35,Monday,100,110,205,265,335,90
16:36,Monday,101,111,206,266,336,91
16:37,Monday,102,112,207,267,337,92
16:38,Monday,103,113,208,268,338,93
16:39,Monday,104,114,209,269,339,94
16:40,Monday,105,115,210,270,340,95
16:41,Monday,104,114,209,269,339,94
16:42,Monday,103,113,208,268,338,93
16:43,Monday,102,112,207,267,337,92
16:44,Monday,101,111,206,266,336,91
16:45,Monday,100,110,205,265,335,90
16:46,Monday,99,109,204,264,334,89
16:47,Monday,98,108,203,263,333,88
16:48,Monday,97,107,202,262,332,87
16:49,Monday,96,106,201,261,331,86
16:50,Monday,95,105,200,260,330,85
16:51,Monday,94,104,199,259,329,84
16:52,Monday,93,103,198,258,328,83
16:53,Monday,92,102,197,257,327,82
16:54,Monday,91,101,196,256,326,81
16:55,Monday,90,100,195,255,325,80
16:56,Monday,89,99,194,254,324,79
16:57,Monday,88,98,193,253,323,78
16:58,Monday,87,97,192,252,322,77
16:59,Monday,86,96,191,251,321,76
17:00,Monday,85,95,190,250,320,75
17:01,Monday,84,94,189,249,319,74
17:02,Monday,83,93,188,248,318,73
17:03,Monday,82,92,187,247,317,72
17:04,Monday,81,91,186,246,316,71
17:05,Monday,80,90,185,245,315,70
17:06,Monday,79,89,184,244,314,69
17:07,Monday,78,88,183,243,313,68
17:08,Monday,77,87,182,242,312,67
17:09,Monday,76,86,181,241,311,66
17:10,Monday,75,85,180,240,310,65
17:11,Monday,74,84,179,239,309,64
17:12,Monday,73,83,178,238,308,63
17:13,Monday,72,82,177,237,307,62
17:14,Monday,71,81,176,236,306,61
17:15,Monday,70,80,175,235,305,60
17:16,Monday,71,81,176,236,306,61
17:17,Monday,72,82,177,237,307,62
17:18,Monday,73,83,178,238,308,63
17:19,Monday,74,84,179,239,309,64
17:20,Monday,75,85,180,240,310,65
17:21,Monday,76,86,181,241,311,66
17:22,Monday,77,87,182,242,312,67
17:23,Monday,78,88,183,243,313,68
17:24,Monday,79,89,184,244,314,69
17:25,Monday,80,90,185,245,315,70
17:26,Monday,81,91,186,246,316,71
17:27,Monday,82,92,187,247,317,72
17:28,Monday,83,93,188,248,318,73
17:29,Monday,84,94,189,249,319,74
17:30,Monday,85,95,190,250,320,75
17:31,Monday,84,94,189,249,319,74
17:32,Monday,83,93,188,248,318,73
17:33,Monday,82,92,187,247,317,72
17:34,Monday,81,91,186,246,316,71
17:35,Monday,80,90,185,245,315,70
17:36,Monday,79,89,184,244,314,69
17:37,Monday,78,88,183,243,313,68
17:38,Monday,77,87,182,242,312,67
17:39,Monday,76,86,181,241,311,66
17:40,Monday,75,85,180,240,310,65
17:41,Monday,74,84,179,239,309,64
17:42,Monday,73,83,178,238,308,63
17:43,Monday,72,82,177,237,307,62
17:44,Monday,71,81,176,236,306,61
17:45,Monday,70,80,175,235,305,60
17:46,Monday,69,79,174,234,304,59
17:47,Monday,68,78,173,233,303,58
17:48,Monday,67,77,172,232,302,57
17:49,Monday,66,76,171,231,301,56
17:50,Monday,65,75,170,230,300,55
17:51,Monday,64,74,169,229,299,54
17:52,Monday,63,73,168,228,298,53
17:53,Monday,62,72,167,227,297,52
17:54,Monday,61,71,166,226,296,51
17:55,Monday,60,70,165,225,295,50
17:56,Monday,59,69,164,224,294,49
17:57,Monday,58,68,163,223,293,48
17:58,Monday,57,67,162,222,292,47
17:59,Monday,56,66,161,221,291,46
18:00,Monday,55,65,160,220,290,45
18:01,Monday,54,64,159,219,289,44
18:02,Monday,53,63,158,218,288,43
18:03,Monday,52,62,157,217,287,42
18:04,Monday,51,61,156,216,286,41
18:05,Monday,50,60,155,215,285,40
18:06,Monday,49,59,154,214,284,39
18:07,Monday,48,58,153,213,283,38
18:08,Monday,47,57,152,212,282,37
18:09,Monday,46,56,151,211,281,36
18:10,Monday,45,55,150,210,280,35
18:11,Monday,46,56,151,211,281,36
18:12,Monday,47,57,152,212,282,37
18:13,Monday,48,58,153,213,283,38
18:14,Monday,49,59,154,214,284,39
18:15,Monday,50,60,155,215,285,40
18:16,Monday,51,61,156,216,286,41
18:17,Monday,52,62,157,217,287,42
18:18,Monday,53,63,158,218,288,43
18:19,Monday,54,64,159,219,289,44
18:20,Monday,55,65,160,220,290,45
18:21,Monday,56,66,161,221,291,46
18:22,Monday,57,67,162,222,292,47
18:23,Monday,58,68,163,223,293,48
18:24,Monday,59,69,164,224,294,49
18:25,Monday,60,70,165,225,295,50
18:26,Monday,61,71,166,226,296,51
18:27,Monday,62,72,167,227,297,52
18:28,Monday,63,73,168,228,298,53
18:29,Monday,64,74,169,229,299,54
18:30,Monday,65,75,170,230,300,55
18:31,Monday,64,74,169,229,299,54
18:32,Monday,63,73,168,228,298,53
18:33,Monday,62,72,167,227,297,52
18:34,Monday,61,71,166,226,296,51
18:35,Monday,60,70,165,225,295,50
18:36,Monday,59,69,164,224,294,49
18:37,Monday,58,68,163,223,293,48
18:38,Monday,57,67,162,222,292,47
18:39,Monday,56,66,161,221,291,46
18:40,Monday,55,65,160,220,290,45
18:41,Monday,54,64,159,219,289,44
18:42,Monday,53,63,158,218,288,43
18:43,Monday,52,62,157,217,287,42
18:44,Monday,51,61,156,216,286,41
18:45,Monday,50,60,155,215,285,40
18:46,Monday,49,59,154,214,284,39
18:47,Monday,48,58,153,213,283,38
18:48,Monday,47,57,152,212,282,37
18:49,Monday,46,56,151,211,281,36
18:50,Monday,45,55,150,210,280,35
18:51,Monday,44,54,149,209,279,34
18:52,Monday,43,53,148,208,278,33
18:53,Monday,42,52,147,207,277,32
18:54,Monday,41,51,146,206,276,31
18:55,Monday,40,50,145,205,275,30
18:56,Monday,41,51,146,206,276,31
18:57,Monday,42,52,147,207,277,32
18:58,Monday,43,53,148,208,278,33
18:59,Monday,44,54,149,209,279,34
19:00,Monday,45,55,150,210,280,35
19:01,Monday,44,54,149,209,279,34
19:02,Monday,43,53,148,208,278,33
19:03,Monday,42,52,147,207,277,32
19:04,Monday,41,51,146,206,276,31
19:05,Monday,40,50,145,205,275,30
19:06,Monday,39,49,144,204,274,29
19:07,Monday,38,48,143,203,273,28
19:08,Monday,37,47,142,202,272,27
19:09,Monday,36,46,141,201,271,26
19:10,Monday,35,45,140,200,270,25
19:11,Monday,36,46,141,201,271,26
19:12,Monday,37,47,142,202,272,27
19:13,Monday,38,48,143,203,273,28
19:14,Monday,39,49,144,204,274,29
19:15,Monday,40,50,145,205,275,30
19:16,Monday,41,51,146,206,276,31
19:17,Monday,42,52,147,207,277,32
19:18,Monday,43,53,148,208,278,33
19:19,Monday,44,54,149,209,279,34
19:20,Monday,45,55,150,210,280,35
19:21,Monday,44,54,149,209,279,34
19:22,Monday,43,53,148,208,278,33
19:23,Monday,42,52,147,207,277,32
19:24,Monday,41,51,146,206,276,31
19:25,Monday,40,50,145,205,275,30
19:26,Monday,39,49,144,204,274,29
19:27,Monday,38,48,143,203,273,28
19:28,Monday,37,47,142,202,272,27
19:29,Monday,36,46,141,201,271,26
19:30,Monday,35,45,140,200,270,25
19:31,Monday,34,44,139,199,269,24
19:32,Monday,33,43,138,198,268,23
19:33,Monday,32,42,137,197,267,22
19:34,Monday,31,41,136,196,266,21
19:35,Monday,30,40,135,195,265,20
19:36,Monday,29,39,134,194,264,19
19:37,Monday,28,38,133,193,263,18
19:38,Monday,27,37,132,192,262,17
19:39,Monday,26,36,131,191,261,16
19:40,Monday,25,35,130,190,260,15
19:41,Monday,26,36,131,191,261,16
19:42,Monday,27,37,132,192,262,17
19:43,Monday,28,38,133,193,263,18
19:44,Monday,29,39,134,194,264,19
19:45,Monday,30,40,135,195,265,20
19:46,Monday,31,41,136,196,266,21
19:47,Monday,32,42,137,197,267,22
19:48,Monday,33,43,138,198,268,23
19:49,Monday,34,44,139,199,269,24
19:50,Monday,35,45,140,200,270,25
19:51,Monday,36,46,141,201,271,26
19:52,Monday,37,47,142,202,272,27
19:53,Monday,38,48,143,203,273,28
19:54,Monday,39,49,144,204,274,29
19:55,Monday,40,50,145,205,275,30
19:56,Monday,39,49,144,204,274,29
19:57,Monday,38,48,143,203,273,28
19:58,Monday,37,47,142,202,272,27
19:59,Monday,36,46,141,201,271,26
20:00,Monday,35,45,140,200,270,25
20:01,Monday,34,44,139,199,269,24
20:02,Monday,33,43,138,198,268,23
20:03,Monday,32,42,137,197,267,22
20:04,Monday,31,41,136,196,266,21
20:05,Monday,30,40,135,195,265,20
20:06,Monday,29,39,134,194,264,19
20:07,Monday,28,38,133,193,263,18
20:08,Monday,27,37,132,192,262,17
20:09,Monday,26,36,131,191,261,16
20:10,Monday,25,35,130,190,260,15
20:11,Monday,26,36,131,191,261,16
20:12,Monday,27,37,132,192,262,17
20:13,Monday,28,38,133,193,263,18
20:14,Monday,29,39,134,194,264,19
20:15,Monday,30,40,135,195,265,20
20:16,Monday,31,41,136,196,266,21
20:17,Monday,32,42,137,197,267,22
20:18,Monday,33,43,138,198,268,23
20:19,Monday,34,44,139,199,269,24
20:20,Monday,35,45,140,200,270,25
20:21,Monday,36,46,141,201,271,26
20:22,Monday,37,47,142,202,272,27
20:23,Monday,38,48,143,203,273,28
20:24,Monday,39,49,144,204,274,29
20:25,Monday,40,50,145,205,275,30
20:26,Monday,39,49,144,204,274,29
20:27,Monday,38,48,143,203,273,28
20:28,Monday,37,47,142,202,272,27
20:29,Monday,36,46,141,201,271,26
20:30,Monday,35,45,140,200,270,25
20:31,Monday,34,44,139,199,269,24
20:32,Monday,33,43,138,198,268,23
20:33,Monday,32,42,137,197,267,22
20:34,Monday,31,41,136,196,266,21
20:35,Monday,30,40,135,195,265,20
20:36,Monday,29,39,134,194,264,19
20:37,Monday,28,38,133,193,263,18
20:38,Monday,27,37,132,192,262,17
20:39,Monday,26,36,131,191,261,16
20:40,Monday,25,35,130,190,260,15
20:41,Monday,26,36,131,191,261,16
20:42,Monday,27,37,132,192,262,17
