time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O,Predicted_Response(ms),Delta_ms
07:30,Monday,115,125,220,280,350,105.0,350.0,0.0
07:31,Monday,114,124,219,279,349,104.0,349.0,0.0
07:32,Monday,113,123,218,278,348,103.0,348.0,0.0
07:33,Monday,112,122,217,277,347,102.0,347.0,0.0
07:34,Monday,111,121,216,276,346,101.0,346.0,0.0
07:35,Monday,110,120,215,275,345,100.0,345.0,0.0
07:36,Monday,109,119,214,274,344,99.0,344.0,0.0
07:37,Monday,108,118,213,273,343,98.0,343.0,0.0
07:38,Monday,107,117,212,272,342,97.0,342.0,0.0
07:39,Monday,106,116,211,271,341,96.0,341.0,0.0
07:40,Monday,105,115,210,270,340,95.0,340.0,0.0
07:41,Monday,104,114,209,269,339,94.0,339.0,0.0
07:42,Monday,103,113,208,268,338,93.0,338.0,0.0
07:43,Monday,102,112,207,267,337,92.0,337.0,0.0
07:44,Monday,101,111,206,266,336,91.0,336.0,0.0
07:45,Monday,100,110,205,265,335,90.0,335.0,0.0
07:46,Monday,99,109,204,264,334,89.0,334.0,0.0
07:47,Monday,98,108,203,263,333,88.0,333.0,0.0
07:48,Monday,97,107,202,262,332,87.0,332.0,0.0
07:49,Monday,96,106,201,261,331,86.0,331.0,0.0
07:50,Monday,95,105,200,260,330,85.0,330.0,0.0
07:51,Monday,94,104,199,259,329,84.0,329.0,0.0
07:52,Monday,93,103,198,258,328,83.0,328.0,0.0
07:53,Monday,92,102,197,257,327,82.0,327.0,0.0
07:54,Monday,91,101,196,256,326,81.0,326.0,0.0
07:55,Monday,90,100,195,255,325,80.0,325.0,0.0
07:56,Monday,89,99,194,254,324,79.0,324.0,0.0
07:57,Monday,88,98,193,253,323,78.0,323.005,0.0049999999999954525
07:58,Monday,87,97,192,252,322,77.0,322.005,0.0049999999999954525
07:59,Monday,86,96,191,251,321,76.0,321.0,0.0
08:00,Monday,85,95,190,250,320,75.0,320.0,0.0
08:01,Monday,86,96,191,251,321,76.0,321.0,0.0
08:02,Monday,87,97,192,252,322,77.0,322.005,0.0049999999999954525
08:03,Monday,88,98,193,253,323,78.0,323.005,0.0049999999999954525
08:04,Monday,89,99,194,254,324,79.0,324.0,0.0
08:05,Monday,90,100,195,255,325,80.0,325.0,0.0
08:06,Monday,91,101,196,256,326,81.0,326.0,0.0
08:07,Monday,92,102,197,257,327,82.0,327.0,0.0
08:08,Monday,93,103,198,258,328,83.0,328.0,0.0
08:09,Monday,94,104,199,259,329,84.0,329.0,0.0
08:10,Monday,95,105,200,260,330,85.0,330.0,0.0
08:11,Monday,96,106,201,261,331,86.0,331.0,0.0
08:12,Monday,97,107,202,262,332,87.0,332.0,0.0
08:13,Monday,98,108,203,263,333,88.0,333.0,0.0
08:14,Monday,99,109,204,264,334,89.0,334.0,0.0
08:15,Monday,100,110,205,265,335,90.0,335.0,0.0
08:16,Monday,101,111,206,266,336,91.0,336.0,0.0
08:17,Monday,102,112,207,267,337,92.0,337.0,0.0
08:18,Monday,103,113,208,268,338,93.0,338.0,0.0
08:19,Monday,104,114,209,269,339,94.0,339.0,0.0
08:20,Monday,105,115,210,270,340,95.0,340.0,0.0
08:21,Monday,106,116,211,271,341,96.0,341.0,0.0
08:22,Monday,107,117,212,272,342,97.0,342.0,0.0
08:23,Monday,108,118,213,273,343,98.0,343.0,0.0
08:24,Monday,109,119,214,274,344,99.0,344.0,0.0
08:25,Monday,110,120,215,275,345,100.0,345.0,0.0
08:26,Monday,111,121,216,276,346,101.0,346.0,0.0
08:27,Monday,112,122,217,277,347,102.0,347.0,0.0
08:28,Monday,113,123,218,278,348,103.0,348.0,0.0
08:29,Monday,114,124,219,279,349,104.0,349.0,0.0
08:30,Monday,115,125,220,280,350,105.0,350.0,0.0
08:31,Monday,116,126,221,281,351,106.0,351.0,0.0
08:32,Monday,117,127,222,282,352,107.0,352.0,0.0
08:33,Monday,118,128,223,283,353,108.0,353.0,0.0
08:34,Monday,119,129,224,284,354,109.0,354.0,0.0
08:35,Monday,120,130,225,285,355,110.0,355.0,0.0
08:36,Monday,119,129,224,284,354,109.0,354.0,0.0
08:37,Monday,118,128,223,283,353,108.0,353.0,0.0
08:38,Monday,117,127,222,282,352,107.0,352.0,0.0
08:39,Monday,116,126,221,281,351,106.0,351.0,0.0
08:40,Monday,115,125,220,280,350,105.0,350.0,0.0
08:41,Monday,114,124,219,279,349,104.0,349.0,0.0
08:42,Monday,113,123,218,278,348,103.0,348.0,0.0
08:43,Monday,112,122,217,277,347,102.0,347.0,0.0
08:44,Monday,111,121,216,276,346,101.0,346.0,0.0
08:45,Monday,110,120,215,275,345,100.0,345.0,0.0
08:46,Monday,109,119,214,274,344,99.0,344.0,0.0
08:47,Monday,108,118,213,273,343,98.0,343.0,0.0
08:48,Monday,107,117,212,272,342,97.0,342.0,0.0
08:49,Monday,106,116,211,271,341,96.0,341.0,0.0
08:50,Monday,105,115,210,270,340,95.0,340.0,0.0
08:51,Monday,104,114,209,269,339,94.0,339.0,0.0
08:52,Monday,103,113,208,268,338,93.0,338.0,0.0
08:53,Monday,102,112,207,267,337,92.0,337.0,0.0
08:54,Monday,101,111,206,266,336,91.0,336.0,0.0
08:55,Monday,100,110,205,265,335,90.0,335.0,0.0
08:56,Monday,99,109,204,264,334,89.0,334.0,0.0
08:57,Monday,98,108,203,263,333,88.0,333.0,0.0
08:58,Monday,97,107,202,262,332,87.0,332.0,0.0
08:59,Monday,96,106,201,261,331,86.0,331.0,0.0
09:00,Monday,95,105,200,260,330,85.0,330.0,0.0
09:01,Monday,96,106,201,261,331,86.0,331.0,0.0
09:02,Monday,97,107,202,262,332,87.0,332.0,0.0
09:03,Monday,98,108,203,263,333,88.0,333.0,0.0
09:04,Monday,99,109,204,264,334,89.0,334.0,0.0
09:05,Monday,100,110,205,265,335,90.0,335.0,0.0
09:06,Monday,101,111,206,266,336,91.0,336.0,0.0
09:07,Monday,102,112,207,267,337,92.0,337.0,0.0
09:08,Monday,103,113,208,268,338,93.0,338.0,0.0
09:09,Monday,104,114,209,269,339,94.0,339.0,0.0
09:10,Monday,105,115,210,270,340,95.0,340.0,0.0
09:11,Monday,106,116,211,271,341,96.0,341.0,0.0
09:12,Monday,107,117,212,272,342,97.0,342.0,0.0
09:13,Monday,108,118,213,273,343,98.0,343.0,0.0
09:14,Monday,109,119,214,274,344,99.0,344.0,0.0
09:15,Monday,110,120,215,275,345,100.0,345.0,0.0
09:16,Monday,111,121,216,276,346,101.0,346.0,0.0
09:17,Monday,112,122,217,277,347,102.0,347.0,0.0
09:18,Monday,113,123,218,278,348,103.0,348.0,0.0
09:19,Monday,114,124,219,279,349,104.0,349.0,0.0
09:20,Monday,115,125,220,280,350,105.0,350.0,0.0
09:21,Monday,116,126,221,281,351,106.0,351.0,0.0
09:22,Monday,117,127,222,282,352,107.0,352.0,0.0
09:23,Monday,118,128,223,283,353,108.0,353.0,0.0
09:24,Monday,119,129,224,284,354,109.0,354.0,0.0
09:25,Monday,120,130,225,285,355,110.0,355.0,0.0
09:26,Monday,121,131,226,286,356,111.0,356.0,0.0
09:27,Monday,122,132,227,287,357,112.0,357.0,0.0
09:28,Monday,123,133,228,288,358,113.0,358.0,0.0
09:29,Monday,124,134,229,289,359,114.0,359.0,0.0
09:30,Monday,125,135,230,290,360,115.0,360.0,0.0
09:31,Monday,124,134,229,289,359,114.0,359.0,0.0
09:32,Monday,123,133,228,288,358,113.0,358.0,0.0
09:33,Monday,122,132,227,287,357,112.0,357.0,0.0
09:34,Monday,121,131,226,286,356,111.0,356.0,0.0
09:35,Monday,120,130,225,285,355,110.0,355.0,0.0
09:36,Monday,119,129,224,284,354,109.0,354.0,0.0
09:37,Monday,118,128,223,283,353,108.0,353.0,0.0
09:38,Monday,117,127,222,282,352,107.0,352.0,0.0
09:39,Monday,116,126,221,281,351,106.0,351.0,0.0
09:40,Monday,115,125,220,280,350,105.0,350.0,0.0
09:41,Monday,114,124,219,279,349,104.0,349.0,0.0
09:42,Monday,113,123,218,278,348,103.0,348.0,0.0
09:43,Monday,112,122,217,277,347,102.0,347.0,0.0
09:44,Monday,111,121,216,276,346,101.0,346.0,0.0
09:45,Monday,110,120,215,275,345,100.0,345.0,0.0
09:46,Monday,109,119,214,274,344,99.0,344.0,0.0
09:47,Monday,108,118,213,273,343,98.0,343.0,0.0
09:48,Monday,107,117,212,272,342,97.0,342.0,0.0
09:49,Monday,106,116,211,271,341,96.0,341.0,0.0
09:50,Monday,105,115,210,270,340,95.0,340.0,0.0
09:51,Monday,104,114,209,269,339,94.0,339.0,0.0
09:52,Monday,103,113,208,268,338,93.0,338.0,0.0
09:53,Monday,102,112,207,267,337,92.0,337.0,0.0
09:54,Monday,101,111,206,266,336,91.0,336.0,0.0
09:55,Monday,100,110,205,265,335,90.0,335.0,0.0
09:56,Monday,99,109,204,264,334,89.0,334.0,0.0
09:57,Monday,98,108,203,263,333,88.0,333.0,0.0
09:58,Monday,97,107,202,262,332,87.0,332.0,0.0
09:59,Monday,96,106,201,261,331,86.0,331.0,0.0
10:00,Monday,95,105,200,260,330,85.0,330.0,0.0
10:01,Monday,96,106,201,261,331,86.0,331.0,0.0
10:02,Monday,97,107,202,262,332,87.0,332.0,0.0
10:03,Monday,98,108,203,263,333,88.0,333.0,0.0
10:04,Monday,99,109,204,264,334,89.0,334.0,0.0
10:05,Monday,100,110,205,265,335,90.0,335.0,0.0
10:06,Monday,101,111,206,266,336,91.0,336.0,0.0
10:07,Monday,102,112,207,267,337,92.0,337.0,0.0
10:08,Monday,103,113,208,268,338,93.0,338.0,0.0
10:09,Monday,104,114,209,269,339,94.0,339.0,0.0
10:10,Monday,105,115,210,270,340,95.0,340.0,0.0
10:11,Monday,106,116,211,271,341,96.0,341.0,0.0
10:12,Monday,107,117,212,272,342,97.0,342.0,0.0
10:13,Monday,108,118,213,273,343,98.0,343.0,0.0
10:14,Monday,109,119,214,274,344,99.0,344.0,0.0
10:15,Monday,110,120,215,275,345,100.0,345.0,0.0
10:16,Monday,111,121,216,276,346,101.0,346.0,0.0
10:17,Monday,112,122,217,277,347,102.0,347.0,0.0
10:18,Monday,113,123,218,278,348,103.0,348.0,0.0
10:19,Monday,114,124,219,279,349,104.0,349.0,0.0
10:20,Monday,115,125,220,280,350,105.0,350.0,0.0
10:21,Monday,116,126,221,281,351,106.0,351.0,0.0
10:22,Monday,117,127,222,282,352,107.0,352.0,0.0
10:23,Monday,118,128,223,283,353,108.0,353.0,0.0
10:24,Monday,119,129,224,284,354,109.0,354.0,0.0
10:25,Monday,120,130,225,285,355,110.0,355.0,0.0
10:26,Monday,121,131,226,286,356,111.0,356.0,0.0
10:27,Monday,122,132,227,287,357,112.0,357.0,0.0
10:28,Monday,123,133,228,288,358,113.0,358.0,0.0
10:29,Monday,124,134,229,289,359,114.0,359.0,0.0
10:30,Monday,125,135,230,290,360,115.0,360.0,0.0
10:31,Monday,126,136,231,291,361,116.0,361.0,0.0
10:32,Monday,127,137,232,292,362,117.0,362.0,0.0
10:33,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
10:34,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
10:35,Monday,130,140,235,295,365,120.0,365.0,0.0
10:36,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
10:37,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
10:38,Monday,127,137,232,292,362,117.0,362.0,0.0
10:39,Monday,126,136,231,291,361,116.0,361.0,0.0
10:40,Monday,125,135,230,290,360,115.0,360.0,0.0
10:41,Monday,124,134,229,289,359,114.0,359.0,0.0
10:42,Monday,123,133,228,288,358,113.0,358.0,0.0
10:43,Monday,122,132,227,287,357,112.0,357.0,0.0
10:44,Monday,121,131,226,286,356,111.0,356.0,0.0
10:45,Monday,120,130,225,285,355,110.0,355.0,0.0
10:46,Monday,119,129,224,284,354,109.0,354.0,0.0
10:47,Monday,118,128,223,283,353,108.0,353.0,0.0
10:48,Monday,117,127,222,282,352,107.0,352.0,0.0
10:49,Monday,116,126,221,281,351,106.0,351.0,0.0
10:50,Monday,115,125,220,280,350,105.0,350.0,0.0
10:51,Monday,114,124,219,279,349,104.0,349.0,0.0
10:52,Monday,113,123,218,278,348,103.0,348.0,0.0
10:53,Monday,112,122,217,277,347,102.0,347.0,0.0
10:54,Monday,111,121,216,276,346,101.0,346.0,0.0
10:55,Monday,110,120,215,275,345,100.0,345.0,0.0
10:56,Monday,109,119,214,274,344,99.0,344.0,0.0
10:57,Monday,108,118,213,273,343,98.0,343.0,0.0
10:58,Monday,107,117,212,272,342,97.0,342.0,0.0
10:59,Monday,106,116,211,271,341,96.0,341.0,0.0
11:00,Monday,105,115,210,270,340,95.0,340.0,0.0
11:01,Monday,106,116,211,271,341,96.0,341.0,0.0
11:02,Monday,107,117,212,272,342,97.0,342.0,0.0
11:03,Monday,108,118,213,273,343,98.0,343.0,0.0
11:04,Monday,109,119,214,274,344,99.0,344.0,0.0
11:05,Monday,110,120,215,275,345,100.0,345.0,0.0
11:06,Monday,111,121,216,276,346,101.0,346.0,0.0
11:07,Monday,112,122,217,277,347,102.0,347.0,0.0
11:08,Monday,113,123,218,278,348,103.0,348.0,0.0
11:09,Monday,114,124,219,279,349,104.0,349.0,0.0
11:10,Monday,115,125,220,280,350,105.0,350.0,0.0
11:11,Monday,116,126,221,281,351,106.0,351.0,0.0
11:12,Monday,117,127,222,282,352,107.0,352.0,0.0
11:13,Monday,118,128,223,283,353,108.0,353.0,0.0
11:14,Monday,119,129,224,284,354,109.0,354.0,0.0
11:15,Monday,120,130,225,285,355,110.0,355.0,0.0
11:16,Monday,121,131,226,286,356,111.0,356.0,0.0
11:17,Monday,122,132,227,287,357,112.0,357.0,0.0
11:18,Monday,123,133,228,288,358,113.0,358.0,0.0
11:19,Monday,124,134,229,289,359,114.0,359.0,0.0
11:20,Monday,125,135,230,290,360,115.0,360.0,0.0
11:21,Monday,126,136,231,291,361,116.0,361.0,0.0
11:22,Monday,127,137,232,292,362,117.0,362.0,0.0
11:23,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
11:24,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
11:25,Monday,130,140,235,295,365,120.0,365.0,0.0
11:26,Monday,131,141,236,296,366,121.0,365.905,-0.09500000000002728
11:27,Monday,132,142,237,297,367,122.0,367.03,0.029999999999972715
11:28,Monday,133,143,238,298,368,123.0,367.95,-0.05000000000001137
11:29,Monday,134,144,239,299,369,124.0,369.585,0.5849999999999795
11:30,Monday,135,145,240,300,370,125.0,372.575,2.5749999999999886
11:31,Monday,134,144,239,299,369,124.0,369.585,0.5849999999999795
11:32,Monday,133,143,238,298,368,123.0,367.95,-0.05000000000001137
11:33,Monday,132,142,237,297,367,122.0,367.03,0.029999999999972715
11:34,Monday,131,141,236,296,366,121.0,365.905,-0.09500000000002728
11:35,Monday,130,140,235,295,365,120.0,365.0,0.0
11:36,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
11:37,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
11:38,Monday,127,137,232,292,362,117.0,362.0,0.0
11:39,Monday,126,136,231,291,361,116.0,361.0,0.0
11:40,Monday,125,135,230,290,360,115.0,360.0,0.0
11:41,Monday,124,134,229,289,359,114.0,359.0,0.0
11:42,Monday,123,133,228,288,358,113.0,358.0,0.0
11:43,Monday,122,132,227,287,357,112.0,357.0,0.0
11:44,Monday,121,131,226,286,356,111.0,356.0,0.0
11:45,Monday,120,130,225,285,355,110.0,355.0,0.0
11:46,Monday,119,129,224,284,354,109.0,354.0,0.0
11:47,Monday,118,128,223,283,353,108.0,353.0,0.0
11:48,Monday,117,127,222,282,352,107.0,352.0,0.0
11:49,Monday,116,126,221,281,351,106.0,351.0,0.0
11:50,Monday,115,125,220,280,350,105.0,350.0,0.0
11:51,Monday,114,124,219,279,349,104.0,349.0,0.0
11:52,Monday,113,123,218,278,348,103.0,348.0,0.0
11:53,Monday,112,122,217,277,347,102.0,347.0,0.0
11:54,Monday,111,121,216,276,346,101.0,346.0,0.0
11:55,Monday,110,120,215,275,345,100.0,345.0,0.0
11:56,Monday,109,119,214,274,344,99.0,344.0,0.0
11:57,Monday,108,118,213,273,343,98.0,343.0,0.0
11:58,Monday,107,117,212,272,342,97.0,342.0,0.0
11:59,Monday,106,116,211,271,341,96.0,341.0,0.0
12:00,Monday,105,115,210,270,340,95.0,340.0,0.0
12:01,Monday,106,116,211,271,341,96.0,341.0,0.0
12:02,Monday,107,117,212,272,342,97.0,342.0,0.0
12:03,Monday,108,118,213,273,343,98.0,343.0,0.0
12:04,Monday,109,119,214,274,344,99.0,344.0,0.0
12:05,Monday,110,120,215,275,345,100.0,345.0,0.0
12:06,Monday,111,121,216,276,346,101.0,346.0,0.0
12:07,Monday,112,122,217,277,347,102.0,347.0,0.0
12:08,Monday,113,123,218,278,348,103.0,348.0,0.0
12:09,Monday,114,124,219,279,349,104.0,349.0,0.0
12:10,Monday,115,125,220,280,350,105.0,350.0,0.0
12:11,Monday,116,126,221,281,351,106.0,351.0,0.0
12:12,Monday,117,127,222,282,352,107.0,352.0,0.0
12:13,Monday,118,128,223,283,353,108.0,353.0,0.0
12:14,Monday,119,129,224,284,354,109.0,354.0,0.0
12:15,Monday,120,130,225,285,355,110.0,355.0,0.0
12:16,Monday,121,131,226,286,356,111.0,356.0,0.0
12:17,Monday,122,132,227,287,357,112.0,357.0,0.0
12:18,Monday,123,133,228,288,358,113.0,358.0,0.0
12:19,Monday,124,134,229,289,359,114.0,359.0,0.0
12:20,Monday,125,135,230,290,360,115.0,360.0,0.0
12:21,Monday,126,136,231,291,361,116.0,361.0,0.0
12:22,Monday,127,137,232,292,362,117.0,362.0,0.0
12:23,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
12:24,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
12:25,Monday,130,140,235,295,365,120.0,365.0,0.0
12:26,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
12:27,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
12:28,Monday,127,137,232,292,362,117.0,362.0,0.0
12:29,Monday,126,136,231,291,361,116.0,361.0,0.0
12:30,Monday,125,135,230,290,360,115.0,360.0,0.0
12:31,Monday,124,134,229,289,359,114.0,359.0,0.0
12:32,Monday,123,133,228,288,358,113.0,358.0,0.0
12:33,Monday,122,132,227,287,357,112.0,357.0,0.0
12:34,Monday,121,131,226,286,356,111.0,356.0,0.0
12:35,Monday,120,130,225,285,355,110.0,355.0,0.0
12:36,Monday,119,129,224,284,354,109.0,354.0,0.0
12:37,Monday,118,128,223,283,353,108.0,353.0,0.0
12:38,Monday,117,127,222,282,352,107.0,352.0,0.0
12:39,Monday,116,126,221,281,351,106.0,351.0,0.0
12:40,Monday,115,125,220,280,350,105.0,350.0,0.0
12:41,Monday,114,124,219,279,349,104.0,349.0,0.0
12:42,Monday,113,123,218,278,348,103.0,348.0,0.0
12:43,Monday,112,122,217,277,347,102.0,347.0,0.0
12:44,Monday,111,121,216,276,346,101.0,346.0,0.0
12:45,Monday,110,120,215,275,345,100.0,345.0,0.0
12:46,Monday,109,119,214,274,344,99.0,344.0,0.0
12:47,Monday,108,118,213,273,343,98.0,343.0,0.0
12:48,Monday,107,117,212,272,342,97.0,342.0,0.0
12:49,Monday,106,116,211,271,341,96.0,341.0,0.0
12:50,Monday,105,115,210,270,340,95.0,340.0,0.0
12:51,Monday,104,114,209,269,339,94.0,339.0,0.0
12:52,Monday,103,113,208,268,338,93.0,338.0,0.0
12:53,Monday,102,112,207,267,337,92.0,337.0,0.0
12:54,Monday,101,111,206,266,336,91.0,336.0,0.0
12:55,Monday,100,110,205,265,335,90.0,335.0,0.0
12:56,Monday,99,109,204,264,334,89.0,334.0,0.0
12:57,Monday,98,108,203,263,333,88.0,333.0,0.0
12:58,Monday,97,107,202,262,332,87.0,332.0,0.0
12:59,Monday,96,106,201,261,331,86.0,331.0,0.0
13:00,Monday,95,105,200,260,330,85.0,330.0,0.0
13:01,Monday,96,106,201,261,331,86.0,331.0,0.0
13:02,Monday,97,107,202,262,332,87.0,332.0,0.0
13:03,Monday,98,108,203,263,333,88.0,333.0,0.0
13:04,Monday,99,109,204,264,334,89.0,334.0,0.0
13:05,Monday,100,110,205,265,335,90.0,335.0,0.0
13:06,Monday,101,111,206,266,336,91.0,336.0,0.0
13:07,Monday,102,112,207,267,337,92.0,337.0,0.0
13:08,Monday,103,113,208,268,338,93.0,338.0,0.0
13:09,Monday,104,114,209,269,339,94.0,339.0,0.0
13:10,Monday,105,115,210,270,340,95.0,340.0,0.0
13:11,Monday,106,116,211,271,341,96.0,341.0,0.0
13:12,Monday,107,117,212,272,342,97.0,342.0,0.0
13:13,Monday,108,118,213,273,343,98.0,343.0,0.0
13:14,Monday,109,119,214,274,344,99.0,344.0,0.0
13:15,Monday,110,120,215,275,345,100.0,345.0,0.0
13:16,Monday,111,121,216,276,346,101.0,346.0,0.0
13:17,Monday,112,122,217,277,347,102.0,347.0,0.0
13:18,Monday,113,123,218,278,348,103.0,348.0,0.0
13:19,Monday,114,124,219,279,349,104.0,349.0,0.0
13:20,Monday,115,125,220,280,350,105.0,350.0,0.0
13:21,Monday,116,126,221,281,351,106.0,351.0,0.0
13:22,Monday,117,127,222,282,352,107.0,352.0,0.0
13:23,Monday,118,128,223,283,353,108.0,353.0,0.0
13:24,Monday,119,129,224,284,354,109.0,354.0,0.0
13:25,Monday,120,130,225,285,355,110.0,355.0,0.0
13:26,Monday,121,131,226,286,356,111.0,356.0,0.0
13:27,Monday,122,132,227,287,357,112.0,357.0,0.0
13:28,Monday,123,133,228,288,358,113.0,358.0,0.0
13:29,Monday,124,134,229,289,359,114.0,359.0,0.0
13:30,Monday,125,135,230,290,360,115.0,360.0,0.0
13:31,Monday,124,134,229,289,359,114.0,359.0,0.0
13:32,Monday,123,133,228,288,358,113.0,358.0,0.0
13:33,Monday,122,132,227,287,357,112.0,357.0,0.0
13:34,Monday,121,131,226,286,356,111.0,356.0,0.0
13:35,Monday,120,130,225,285,355,110.0,355.0,0.0
13:36,Monday,119,129,224,284,354,109.0,354.0,0.0
13:37,Monday,118,128,223,283,353,108.0,353.0,0.0
13:38,Monday,117,127,222,282,352,107.0,352.0,0.0
13:39,Monday,116,126,221,281,351,106.0,351.0,0.0
13:40,Monday,115,125,220,280,350,105.0,350.0,0.0
13:41,Monday,114,124,219,279,349,104.0,349.0,0.0
13:42,Monday,113,123,218,278,348,103.0,348.0,0.0
13:43,Monday,112,122,217,277,347,102.0,347.0,0.0
13:44,Monday,111,121,216,276,346,101.0,346.0,0.0
13:45,Monday,110,120,215,275,345,100.0,345.0,0.0
13:46,Monday,109,119,214,274,344,99.0,344.0,0.0
13:47,Monday,108,118,213,273,343,98.0,343.0,0.0
13:48,Monday,107,117,212,272,342,97.0,342.0,0.0
13:49,Monday,106,116,211,271,341,96.0,341.0,0.0
13:50,Monday,105,115,210,270,340,95.0,340.0,0.0
13:51,Monday,104,114,209,269,339,94.0,339.0,0.0
13:52,Monday,103,113,208,268,338,93.0,338.0,0.0
13:53,Monday,102,112,207,267,337,92.0,337.0,0.0
13:54,Monday,101,111,206,266,336,91.0,336.0,0.0
13:55,Monday,100,110,205,265,335,90.0,335.0,0.0
13:56,Monday,99,109,204,264,334,89.0,334.0,0.0
13:57,Monday,98,108,203,263,333,88.0,333.0,0.0
13:58,Monday,97,107,202,262,332,87.0,332.0,0.0
13:59,Monday,96,106,201,261,331,86.0,331.0,0.0
14:00,Monday,95,105,200,260,330,85.0,330.0,0.0
14:01,Monday,96,106,201,261,331,86.0,331.0,0.0
14:02,Monday,97,107,202,262,332,87.0,332.0,0.0
14:03,Monday,98,108,203,263,333,88.0,333.0,0.0
14:04,Monday,99,109,204,264,334,89.0,334.0,0.0
14:05,Monday,100,110,205,265,335,90.0,335.0,0.0
14:06,Monday,101,111,206,266,336,91.0,336.0,0.0
14:07,Monday,102,112,207,267,337,92.0,337.0,0.0
14:08,Monday,103,113,208,268,338,93.0,338.0,0.0
14:09,Monday,104,114,209,269,339,94.0,339.0,0.0
14:10,Monday,105,115,210,270,340,95.0,340.0,0.0
14:11,Monday,106,116,211,271,341,96.0,341.0,0.0
14:12,Monday,107,117,212,272,342,97.0,342.0,0.0
14:13,Monday,108,118,213,273,343,98.0,343.0,0.0
14:14,Monday,109,119,214,274,344,99.0,344.0,0.0
14:15,Monday,110,120,215,275,345,100.0,345.0,0.0
14:16,Monday,111,121,216,276,346,101.0,346.0,0.0
14:17,Monday,112,122,217,277,347,102.0,347.0,0.0
14:18,Monday,113,123,218,278,348,103.0,348.0,0.0
14:19,Monday,114,124,219,279,349,104.0,349.0,0.0
14:20,Monday,115,125,220,280,350,105.0,350.0,0.0
14:21,Monday,116,126,221,281,351,106.0,351.0,0.0
14:22,Monday,117,127,222,282,352,107.0,352.0,0.0
14:23,Monday,118,128,223,283,353,108.0,353.0,0.0
14:24,Monday,119,129,224,284,354,109.0,354.0,0.0
14:25,Monday,120,130,225,285,355,110.0,355.0,0.0
14:26,Monday,121,131,226,286,356,111.0,356.0,0.0
14:27,Monday,122,132,227,287,357,112.0,357.0,0.0
14:28,Monday,123,133,228,288,358,113.0,358.0,0.0
14:29,Monday,124,134,229,289,359,114.0,359.0,0.0
14:30,Monday,125,135,230,290,360,115.0,360.0,0.0
14:31,Monday,126,136,231,291,361,116.0,361.0,0.0
14:32,Monday,127,137,232,292,362,117.0,362.0,0.0
14:33,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
14:34,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
14:35,Monday,130,140,235,295,365,120.0,365.0,0.0
14:36,Monday,129,139,234,294,364,119.0,363.995,-0.0049999999999954525
14:37,Monday,128,138,233,293,363,118.0,363.005,0.0049999999999954525
14:38,Monday,127,137,232,292,362,117.0,362.0,0.0
14:39,Monday,126,136,231,291,361,116.0,361.0,0.0
14:40,Monday,125,135,230,290,360,115.0,360.0,0.0
14:41,Monday,124,134,229,289,359,114.0,359.0,0.0
14:42,Monday,123,133,228,288,358,113.0,358.0,0.0
14:43,Monday,122,132,227,287,357,112.0,357.0,0.0
14:44,Monday,121,131,226,286,356,111.0,356.0,0.0
14:45,Monday,120,130,225,285,355,110.0,355.0,0.0
14:46,Monday,119,129,224,284,354,109.0,354.0,0.0
14:47,Monday,118,128,223,283,353,108.0,353.0,0.0
14:48,Monday,117,127,222,282,352,107.0,352.0,0.0
14:49,Monday,116,126,221,281,351,106.0,351.0,0.0
14:50,Monday,115,125,220,280,350,105.0,350.0,0.0
14:51,Monday,114,124,219,279,349,104.0,349.0,0.0
14:52,Monday,113,123,218,278,348,103.0,348.0,0.0
14:53,Monday,112,122,217,277,347,102.0,347.0,0.0
14:54,Monday,111,121,216,276,346,101.0,346.0,0.0
14:55,Monday,110,120,215,275,345,100.0,345.0,0.0
